run_id,run_dir,reward_fn,learning_rate,clip_range,epoch,inner_epoch,_step,history_step_num,loss,approx_kl,clipfrac,reward,reward_mean,reward_std,_runtime,_timestamp,images/_type,images/captions,images/count,images/filenames,images/format,images/height,images/width
lr_1e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_1e_4_2026.05.06_18.08.10,jpeg_compressibility,0.0001,0.0001,18,0,75,75,-0.7009631896056491,1.439863228647198e-10,0,,,,729.071004052,1778062811.912463,,,,,,,
lr_1e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_1e_4_2026.05.06_18.08.10,jpeg_compressibility,0.0001,0.0001,19,0,76,76,0.7426243870767626,4.67760968847486e-11,0,"[-164.866, -150.631, -73.683, -105.815]",-123.74875,36.1990411639245,743.378706422,1778062827.5285897,images/separated,['dowitcher | -105.81'],1,['media/images/images_75_2754f87edf5820b07411.jpg'],jpg,256,256
lr_1e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_1e_4_2026.05.06_18.08.10,jpeg_compressibility,0.0001,0.0001,19,0,77,77,-0.49542014254151,6.402343238898212e-11,0,,,,750.563442619,1778062834.769978,,,,,,,
lr_1e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_1e_4_2026.05.06_18.08.10,jpeg_compressibility,0.0001,0.0001,19,0,78,78,1.1358618402803564,3.5005615073302465e-10,0.019999999552965164,,,,757.737393902,1778062841.9549515,,,,,,,
lr_1e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_1e_4_2026.05.06_18.08.10,jpeg_compressibility,0.0001,0.0001,19,0,79,79,-1.3830604081369737,2.0014387369649e-10,0.019999999552965164,,,,757.881556098,1778062849.1288636,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,0,0,0,0,1.0616834958096255,1.9058436773189413e-10,0.019999999552965164,"[-137.378, -147.317, -42.906, -81.031]",-102.158,42.53508350174006,27.249729236,1778062881.1820233,images/separated,"['howler monkey, howler | -81.03']",1,['media/images/images_0_7ce9d2f4dd8db3090b6e.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,0,0,1,1,-0.4966823327337562,6.267923957636867e-09,0.03999999910593033,,,,34.676440939,1778062888.566861,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,0,0,2,2,-1.392923816270395,4.17371097682917e-08,0.09999999403953552,,,,42.047803626,1778062895.993566,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,0,0,3,3,0.8279907131888702,2.1083303636260098e-07,0.3199999928474426,,,,50.632806982,1778062903.365024,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,1,0,4,4,-0.45453740789185887,2.294244100253806e-10,0.019999999552965164,"[-63.777, -91.087, -124.775, -136.942]",-104.14525,28.728587229230403,65.091222991,1778062919.1618717,images/separated,['scorpion | -136.94'],1,['media/images/images_3_cf476e59b2df29cba54f.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,1,0,5,5,0.718082339692369,2.1988555420904277e-09,0.03999999910593033,,,,72.450206671,1778062926.4086142,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,1,0,6,6,1.1415858449906922,8.301907605812175e-09,0.11999999731779099,,,,79.915915729,1778062933.7674372,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,1,0,7,7,-1.4050803048613485,1.681858030622152e-08,0.11999999731779099,,,,88.841912076,1778062941.233262,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,2,0,8,8,0.28345292467368444,1.237231844752884e-10,0,"[-110.465, -93.741, -124.563, -99.824]",-107.14825,11.701210821427843,103.585156428,1778062957.4782646,images/separated,"['howler monkey, howler | -99.82']",1,['media/images/images_7_865bb4413a67f9eb7f4a.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,2,0,9,9,-1.1457912179982745,1.6456149776189477e-09,0.019999999552965164,,,,111.011815683,1778062964.902543,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,2,0,10,10,-0.625928053983352,2.7902651300593106e-09,0.03999999910593033,,,,118.414565551,1778062972.3288858,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,2,0,11,11,1.4882603696886656,5.1500039788265894e-09,0.05999999865889549,,,,127.134296706,1778062979.7320135,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,3,0,12,12,0.35427968963786366,2.074822952335964e-10,0.019999999552965164,"[-77.32, -105.617, -155.524, -126.332]",-116.19825,28.603709011026876,141.403030897,1778062995.5789692,images/separated,"['clumber, clumber spaniel | -126.33']",1,['media/images/images_11_5b74a1c745a6ae9ccd23.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,3,0,13,13,1.3748380160544773,1.308757879847633e-09,0.03999999910593033,,,,148.609023249,1778063002.720234,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,3,0,14,14,-0.3699181403037728,5.9905094218493105e-09,0.03999999910593033,,,,155.968157104,1778063009.9264307,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,3,0,15,15,-1.3591529219373246,1.7713954747478056e-08,0.05999999865889549,,,,164.77988145,1778063017.285583,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,4,0,16,16,0.9097484421029897,1.1820361356384979e-10,0,"[-88.134, -64.745, -127.973, -130.406]",-102.81450000000001,27.654316593436185,179.253132745,1778063033.2108712,images/separated,"['nematode, nematode worm,  | -130.41']",1,['media/images/images_15_38db966810fd3c1add5c.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,4,0,17,17,0.997724583762586,3.048603314237397e-10,0,,,,186.57942119,1778063040.5704992,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,4,0,18,18,-1.3766148165253735,4.711832590764686e-10,0.019999999552965164,,,,193.900485961,1778063047.896851,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,4,0,19,19,-0.5308497227085185,1.868302623719842e-09,0.03999999910593033,,,,202.623141286,1778063055.2178257,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,5,0,20,20,0.14620010628026944,1.712901522010757e-11,0,"[-161.37, -94.529, -113.493, -63.894]",-108.3215,35.37274224950619,216.854859296,1778063070.9739017,images/separated,"['junco, snowbird | -63.89']",1,['media/images/images_19_eb1eeea2c5de4aba9496.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,5,0,21,21,-0.38991915462678484,1.1573039054857404e-10,0,,,,223.98835385,1778063078.1721473,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,5,0,22,22,-1.2559535493032556,7.510103650076871e-09,0.019999999552965164,,,,231.160203435,1778063085.30578,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,5,0,23,23,1.4996989340347835,5.909129630055077e-09,0.05999999865889549,,,,239.91036734,1778063092.4775634,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,6,0,24,24,0.8051098396412861,9.205150530711137e-11,0,"[-135.452, -110.783, -140.915, -105.724]",-123.21849999999999,15.194767397035069,254.327627838,1778063108.347498,images/separated,"['Angora, Angora rabbit | -105.72']",1,['media/images/images_23_e4ba2867b8c519ce1c5a.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,6,0,25,25,-1.1513531805613204,2.587118019814483e-10,0,,,,261.513598349,1778063115.645165,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,6,0,26,26,-0.818379396767209,6.7282508453558876e-09,0.05999999865889549,,,,268.633349144,1778063122.8308835,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,6,0,27,27,1.1646304147985231,4.628548655460918e-09,0.05999999865889549,,,,277.28342151,1778063129.9506586,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,7,0,28,28,-1.2371543963359393,2.220458192314645e-11,0,"[-116.414, -94.703, -101.906, -85.911]",-99.7335,11.17280485151334,291.599299366,1778063145.6667426,images/separated,['conch | -85.91'],1,['media/images/images_27_961d723218128310d4c3.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,7,0,29,29,0.1944434643993472,2.148921263156467e-09,0.019999999552965164,,,,298.964465192,1778063152.916599,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,7,0,30,30,-0.45023864340720227,2.5739339548636053e-09,0.03999999910593033,,,,306.220358137,1778063160.2817981,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,7,0,31,31,1.4929246786393622,1.3075610816315475e-08,0.05999999865889549,,,,315.073739468,1778063167.5376117,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,8,0,32,32,0.956707046986949,1.4051959595917651e-10,0,"[-67.376, -77.763, -57.607, -76.935]",-69.92025000000001,8.197633480919967,329.929788131,1778063183.7849736,images/separated,"['tiger shark, Galeocerdo c | -76.94']",1,['media/images/images_31_494af952a16a279aad8d.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,8,0,33,33,-1.5020416179788296,3.809603188464905e-10,0.03999999910593033,,,,337.377379709,1778063191.2469223,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,8,0,34,34,0.8556925430073582,1.4618195542936974e-09,0.07999999821186066,,,,344.799637231,1778063198.6947353,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,8,0,35,35,-0.31034840520674384,6.6569714185504836e-09,0.17999999225139618,,,,353.667128023,1778063206.1169982,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,9,0,36,36,0.7357496044969736,5.849085799036757e-11,0,"[-98.838, -68.84, -117.905, -114.147]",-99.93249999999999,19.319706603621082,368.378343353,1778063222.295823,images/separated,"['clumber, clumber spaniel | -114.15']",1,['media/images/images_35_858a893488191117c47a.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,9,0,37,37,-1.609344157375111,1.7853016842650504e-09,0.03999999910593033,,,,375.506259456,1778063229.6957576,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,9,0,38,38,0.9302630933601926,1.3142251731323995e-09,0.019999999552965164,,,,382.621547621,1778063236.8236096,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,9,0,39,39,-0.05664940420530157,1.3533206555393917e-08,0.14000000059604645,,,,390.989556089,1778063243.9388888,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,10,0,40,40,-1.0632269938816088,6.215217229765813e-11,0,"[-105.397, -52.334, -56.543, -90.398]",-76.168,22.416665240396487,405.125302056,1778063259.3698545,images/separated,"['flatworm, platyhelminth | -90.40']",1,['media/images/images_39_4dca24de0cc78c51d22f.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,10,0,41,41,-0.8754593395082267,5.229657817906741e-10,0.019999999552965164,,,,412.245412354,1778063266.4427838,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,10,0,42,42,0.634788028399298,6.4322929205218315e-09,0.03999999910593033,,,,419.400652074,1778063273.5629246,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,10,0,43,43,1.3038762697482462,6.241085515057421e-08,0.11999999731779099,,,,428.050845826,1778063280.7181125,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,11,0,44,44,-1.0342695011452852,1.2162283680172692e-10,0.019999999552965164,"[-125.26, -92.896, -121.968, -94.033]",-108.53925000000001,15.124957576386787,442.550222621,1778063296.5857954,images/separated,"['African chameleon, Chamae | -94.03']",1,['media/images/images_43_acfa3b5473065f3c65a5.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,11,0,45,45,0.8878505712143323,3.732323894389822e-10,0.019999999552965164,,,,449.810382317,1778063303.8676803,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,11,0,46,46,-0.9590607097024128,1.4096966260979116e-08,0.07999999821186066,,,,457.086909834,1778063311.1276424,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,11,0,47,47,1.105492617275664,1.2949917582716353e-08,0.03999999910593033,,,,465.662286454,1778063318.4042466,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,12,0,48,48,-0.9131220506737094,3.744991816656551e-11,0,"[-87.722, -140.176, -107.964, -90.977]",-106.70974999999999,20.794332790149817,480.09874423,1778063334.151039,images/separated,"['Saluki, gazelle hound | -90.98']",1,['media/images/images_47_0ac6a2dbb996e8a15c56.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,12,0,49,49,1.609379667290355,1.4811725179697532e-09,0.019999999552965164,,,,487.271718049,1778063341.4160304,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,12,0,50,50,-0.7565773295063041,3.0720450627796936e-09,0.019999999552965164,,,,494.0717305,1778063348.5891187,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,12,0,51,51,0.060315459416745654,2.6301053779320682e-08,0.17999999225139618,,,,502.560021619,1778063355.3893542,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,13,0,52,52,-1.3252901814002098,6.499221993916393e-11,0,"[-128.279, -75.858, -50.733, -100.728]",-88.8995,28.79852807436519,515.995536346,1778063370.3163068,images/separated,['macaque | -100.73'],1,['media/images/images_51_017ce507ecda9a6f1e9b.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,13,0,53,53,1.367393643309286,1.0194097121996037e-08,0.03999999910593033,,,,523.115392459,1778063377.312789,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,13,0,54,54,-0.452833118422566,1.2926228087906111e-08,0.09999999403953552,,,,530.258506738,1778063384.4327912,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,13,0,55,55,0.4107254353404441,2.647954389090046e-08,0.07999999821186066,,,,538.668015343,1778063391.5759976,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,14,0,56,56,1.195059773942847,1.3170191326405956e-10,0.019999999552965164,"[-91.678, -111.835, -80.95, -105.472]",-97.48374999999999,12.008769053799806,552.986725547,1778063407.0617936,images/separated,['Australian terrier | -105.47'],1,['media/images/images_55_9c6476fa0001d44abd10.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,14,0,57,57,-1.3767791064992398,5.0812891672080696e-09,0.019999999552965164,,,,560.314055977,1778063414.3040884,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,14,0,58,58,0.6651908260043394,1.2062081111707812e-08,0.05999999865889549,,,,567.67714971,1778063421.631278,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,14,0,59,59,-0.4834241197775978,3.392979763816584e-08,0.11999999731779099,,,,576.452529902,1778063428.9945056,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,15,0,60,60,-1.4065228044611156,7.805425750184725e-11,0,"[-72.465, -130.995, -95.62, -111.553]",-102.65825000000001,21.466586167518578,591.309534222,1778063445.1244843,images/separated,['admiral | -111.55'],1,['media/images/images_59_03123f0b02aadb9cc4fc.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,15,0,61,61,1.3200325391042549,3.026941586270482e-09,0.03999999910593033,,,,598.795179672,1778063452.626738,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,15,0,62,62,0.41434863404987576,9.522032051734186e-09,0.05999999865889549,,,,606.19228355,1778063460.1124961,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,15,0,63,63,-0.32783882208571075,1.06743904382256e-07,0.1599999964237213,,,,614.931637032,1778063467.509641,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,16,0,64,64,-0.5131062325784602,8.578322774344116e-11,0,"[-88.928, -68.612, -128.865, -48.841]",-83.8115,29.62244548058111,629.20805297,1778063483.3675125,images/separated,"['red-breasted merganser, M | -48.84']",1,['media/images/images_63_2a6d72c04c35d1471bbf.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,16,0,65,65,1.520910053915203,2.90577895079025e-10,0,,,,636.434479742,1778063490.5253356,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,16,0,66,66,0.17271970326813535,8.0520932144168e-09,0.05999999865889549,,,,643.629421183,1778063497.751903,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,16,0,67,67,-1.1804674410748226,4.301499600956049e-08,0.09999999403953552,,,,652.123457043,1778063504.9469,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,17,0,68,68,1.2268313467533856,4.350255988772034e-10,0.019999999552965164,"[-83.018, -90.712, -96.857, -72.883]",-85.86749999999999,8.95761102359329,666.473251733,1778063520.5973034,images/separated,"['guinea pig, Cavia cobaya | -72.88']",1,['media/images/images_67_13e4dc080e9d34c46b22.jpg'],jpg,256,256
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,17,0,69,69,0.5408219746800268,8.123511641144887e-09,0.019999999552965164,,,,673.658936271,1778063527.7906804,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,17,0,70,70,-0.31809502256552974,2.3063668308509477e-08,0.07999999821186066,,,,680.801375301,1778063534.976413,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,17,0,71,71,-1.4494564419019997,5.525360435854054e-08,0.07999999821186066,,,,689.309096342,1778063542.1188166,,,,,,,
lr_6e_4,/root/autodl-tmp/ddpo_pytorch_lr_sweep_2026-05-06/run/jpeg_4090_lr_6e_4_2026.05.06_18.21.00,jpeg_compressibility,0.0006,0.0001,18,0,72,72,-1.4575435762001194,2.145469392422772e-11,0,"[-141.609, -127.495, -83.322, -108.329]",-115.18875000000001,21.8633215954827,703.455176454,1778063557.7672708,images/separated,"['American chameleon, anole | -108.33']",1,['media/images/images_71_e8504d755d0b0055219a.jpg'],jpg,256,256
